GRID         727        6.54715235.0925938.48975
GRID         728        6.43190735.305  -31.1889
GRID         729        8.17886 55.0691442.09748
GRID         730        6.35355635.2862227.21383
GRID         731        5.75386535.88831-21.3167
GRID         732        6.48197657.00662-27.5177
GRID         733        8.72007371.83381-10.9719
GRID         734        10.5155883.3819543.52337
GRID         735        8.45306281.15995-17.6349
GRID         736        5.80645146.7774636.50462
GRID         737        6.95265638.370653.420679
GRID         738        6.83306 84.0352333.20006
GRID         739        8.39024862.07371.4954529
GRID         740        8.43038660.48199-9.41857
GRID         741        6.68128747.47948-2.74766
GRID         742        2.75323654.34545-13.7774
GRID         743        4.84468765.34897-38.9261
GRID         744        7.76989564.1313445.35228
GRID         745        6.13523135.89464-41.4225
GRID         746        9.12981656.6591920.67474
GRID         747        3.90243346.09491-17.826 
GRID         748        8.15166772.87811-40.4801
GRID         749        6.14432846.7674716.84384
GRID         750        4.83824735.00218-12.0109
GRID         751        3.90420687.3986249.42595
GRID         752        6.60268236.3522812.54028
GRID         753        12.7992335.0405444.55732
GRID         754        8.28843282.7389323.21799
GRID         755        6.73039346.91768-31.9814
GRID         756        8.11045482.4774412.08207
GRID         757        9.53169747.1003426.57931
GRID         758        7.40062255.73895-42.4646
GRID         759        11.1274668.84102-26.1051
GRID         760        9.85388284.050411.964084
GRID         761        2.07634473.17069-20.2843
GRID         762        7.95721181.26077-7.44242
GRID         763        7.14404463.11908-18.4483
GRID         764        5.80518 56.4452530.64891
GRID         765        6.01731665.5842724.58062
GRID         766        8.94958 73.3752 19.43375
GRID         767        7.40161956.9362611.3983 
GRID         768        11.3985172.4034 4.580097
GRID         769        8.30032 64.6645934.7899 
GRID         770        9.99346 63.9246514.69604
GRID         771        1.98860973.53952-.729258
GRID         772        6.56929450.972545.924794
GRID         773        6.57578974.9147541.6953 
GRID         774        12.6325741.44366-24.57  
GRID         775        7.61618373.3423831.61457
GRID         776        13.0345533.541775.992852
GRID         777        5.53536634.30479-50.6662
GRID         778        12.0852251.32582-19.6777
GRID         779        8.42940745.0224945.49346
GRID         780        7.58808874.8291451.10595
GRID         781        13.0268541.17532-12.2323
GRID         782        5.45031575.7209 -31.8149
GRID         783        13.4803240.98352-38.6415
GRID         784        2.38583679.5201 5.100547
GRID         785        2.27474368.4169710.70632
GRID         786        7.97436146.0383 -45.8203
GRID         787        12.5968534.9153119.67448
GRID         788        8.41546933.52259-4.13825
GRID         789        13.3394751.34723-7.78776
